rank	feature	importance	is_canary	importance_pct	importance_cumsum_pct
1	ctrx_quarter	482570.27595914976	false	8.672663883661722	8.672663883661722
2	ctrx_quarter_normalizado	436929.6371354353	false	7.852418751143066	16.52508263480479
3	mcaja_ahorro	242490.0688059913	false	4.3579867361295825	20.883069370934372
4	ctrx_quarter_normalizado_lag1	124653.27453078557	false	2.2402456302443876	23.12331500117876
5	mtarjeta_visa_consumo	118979.46573461704	false	2.138276986337488	25.261591987516248
6	cpayroll_trx	118472.552867705	false	2.1291668419045484	27.390758829420797
7	mcuentas_saldo	100814.85287922462	false	1.81182591854525	29.202584747966046
8	mcuenta_corriente	80558.92854078852	false	1.4477901869806102	30.650374934946658
9	ctarjeta_visa_transacciones	73709.54072425581	false	1.3246942540129851	31.975069188959644
10	mpayroll_sobre_edad	72366.82714155402	false	1.3005632534625378	33.27563244242218
11	ctrx_quarter_lag1	66658.7542882919	false	1.1979788222490682	34.47361126467125
12	mpayroll	61824.0495607496	false	1.1110904017068257	35.58470166637807
13	mactivos_margen	48486.82455440301	false	0.8713962568676941	36.456097923245764
14	cdescubierto_preacordado_delta2	41519.7261700477	false	0.7461848513126801	37.20228277455844
15	mpasivos_margen	41098.03773337146	false	0.7386063446016089	37.94088911916005
16	cdescubierto_preacordado	33534.978202999795	false	0.6026844353860684	38.543573554546114
17	cproductos_delta2	33118.66658413368	false	0.5952025598517483	39.138776114397864
18	ctarjeta_visa	31440.321232083086	false	0.5650396471234208	39.703815761521284
19	mcaja_ahorro_lag1	30975.731793808984	false	0.5566901315341276	40.26050589305541
20	mrentabilidad_annual_lag2	29823.579127238507	false	0.5359838565776565	40.79648974963307
21	cliente_edad	29596.562599577108	false	0.5319039574654907	41.328393707098556
22	cproductos	29044.994120274674	false	0.5219912706131878	41.85038497771174
23	Visa_mpagospesos	27437.11634581652	false	0.49309478817615915	42.3434797658879
24	ctarjeta_visa_delta2	26193.00792454906	false	0.4707359013776712	42.81421566726557
25	ccomisiones_mantenimiento_delta2	24740.213585339156	false	0.4446265497997873	43.25884221706536
26	cliente_edad_lag1	24690.894835534287	false	0.44374020233594913	43.70258241940131
