Feature	Gain
Column_28	658.1001543998718
Column_1558	655.6930658817291
Column_1502	652.2886366844177
Column_1189	646.5647926330566
Column_1665	646.4646208286285
Column_830	644.6978077888489
Column_1425	644.3797221183777
Column_1237	643.8059058189392
Column_1389	642.280846118927
Column_1410	641.7278988361359
Column_1582	640.4747471809387
Column_477	640.359180688858
Column_140	637.3756711483002
Column_1212	636.7561972141266
Column_341	636.2958302497864
Column_160	635.5562825202942
Column_1447	629.7253131866455
Column_820	628.6802897453308
Column_1234	628.1732587814331
Column_1106	626.1506390571594
Column_1293	625.0379116535187
Column_1656	624.5539875030518
Column_1172	621.8046300411224
Column_1698	618.6549644470215
Column_1610	618.641054391861
Column_82	617.9409093856812
Column_515	617.741073846817
Column_1270	617.3062787055969
Column_319	616.3526904582977
Column_763	616.239709854126
Column_1586	614.8603508472443
Column_382	612.6688868999481
Column_1009	611.0990219116211
Column_772	608.2677512168884
Column_1406	605.8067002296448
Column_1403	605.1309266090393
Column_1216	604.1545920372009
Column_1335	601.388260602951
Column_7	600.1238174438477
Column_1011	598.6873846054077
Column_1248	598.2998888492584
Column_107	593.7937459945679
Column_1399	593.1708950996399
Column_317	590.6475267410278
Column_1689	590.254478931427
Column_18	586.0678725242615
Column_1260	585.9631717205048
Column_1375	582.6159706115723
Column_1207	581.8130531311035
Column_1014	581.4496879577637
Column_1383	580.1915090084076
Column_1097	578.1264612674713
Column_161	577.7111010551453
Column_1290	576.0503029823303
Column_463	575.4877829551697
Column_920	575.3488240242004
Column_417	573.4921134710312
Column_578	571.166116476059
Column_164	569.9181423187256
Column_833	566.7773103713989
Column_309	565.1248736381531
Column_328	564.9315922260284
Column_483	564.4777445793152
Column_1301	564.2349586486816
Column_656	563.2982902526855
Column_651	563.0110211372375
Column_170	562.3811678886414
Column_512	561.5381491184235
Column_1407	557.6523501873016
Column_186	556.1845238208771
Column_1537	556.1342768669128
Column_1018	555.7168674468994
Column_118	555.4748315811157
Column_1351	553.9012033939362
Column_1451	552.2978904247284
Column_450	548.4008605480194
Column_985	548.2885046005249
Column_495	546.9827134609222
Column_835	546.1020503044128
Column_1107	546.0070607662201
Column_1681	545.8717477321625
Column_1365	544.6373388767242
Column_1579	544.602911233902
Column_1150	542.4145865440369
Column_1210	541.6593298912048
Column_829	540.6725356578827
Column_1405	540.3540601730347
Column_793	538.0666220188141
Column_987	537.5360791683197
Column_139	536.7982442378998
Column_1517	534.6234424114227
Column_1469	534.5055923461914
Column_1262	534.2270214557648
Column_797	534.1569671630859
Column_1378	533.3703398704529
Column_1190	531.793347120285
Column_1439	530.8675920963287
Column_1668	530.7163279056549
Column_1624	530.2060401439667
Column_476	530.1741406917572
Column_502	529.2269299030304
Column_1211	523.4152805805206
Column_1054	522.810298204422
Column_1437	522.1289410591125
Column_1334	521.9966580867767
Column_1414	519.3866295814514
Column_708	518.8705224990845
Column_1441	518.2821652889252
Column_1061	515.7383699417114
Column_942	514.3633706569672
Column_420	513.4841606616974
Column_1540	512.6849625110626
Column_1609	512.4309294223785
Column_37	512.4026370048523
Column_1376	509.2114186286926
Column_738	508.4149007797241
Column_330	507.18864130973816
Column_478	506.87085795402527
Column_525	506.759153842926
Column_415	506.37805700302124
Column_1353	506.3718388080597
Column_1617	505.3991787433624
Column_831	503.3064386844635
Column_1105	502.2703688144684
Column_260	501.6137549877167
Column_1092	497.5585935115814
Column_922	497.2533278465271
Column_1556	495.1835398674011
Column_304	493.8524386882782
Column_516	487.79946875572205
Column_1693	487.4823694229126
Column_1408	486.6978392601013
Column_1700	484.5437662601471
Column_291	482.6878855228424
Column_1683	481.83522748947144
Column_1013	481.57883977890015
Column_315	481.4523904323578
Column_1191	481.24983978271484
Column_789	481.14287090301514
Column_680	480.093300819397
Column_1321	479.3380789756775
Column_481	479.2415006160736
Column_940	478.11722326278687
Column_1217	477.8775386810303
Column_927	477.7123703956604
Column_1882	476.7625780105591
Column_320	476.5679416656494
Column_1361	474.403359413147
Column_1467	471.88246488571167
Column_1374	471.3325970172882
Column_1289	470.9642391204834
Column_459	470.70178961753845
Column_34	470.0054934024811
Column_1066	469.9467890262604
Column_1020	468.90455079078674
Column_1185	468.8450245857239
Column_1080	468.1170320510864
Column_1554	468.06518936157227
Column_801	465.400990486145
Column_1519	465.00432896614075
Column_1130	464.6693477630615
Column_300	458.49683141708374
Column_205	458.04578256607056
Column_572	457.35924911499023
Column_69	455.80056166648865
