Feature	Gain
ctrx_quarter_normalizado_lag2	2516.900037765503
Visa_mconsumospesos_delta2	2514.4356780052185
rf_005_014	2513.77663397789
Master_mpagospesos	2508.269912004471
Visa_msaldopesos_min6	2500.1895298957825
mcaja_ahorro_dolares_delta1	2494.4782556295395
Master_mlimitecompra_min6	2492.9648957252502
thomebanking_tend6	2492.4549577236176
mttarjeta_visa_debitos_automaticos_avg6	2488.392602443695
Visa_mconsumosdolares_max6	2480.441293358803
mactivos_margen_avg6	2475.308851122856
ccallcenter_transacciones_avg6	2472.405830144882
ccajas_consultas_max6	2453.6537573337555
ctarjeta_visa_transacciones_delta2	2451.5050464868546
ccallcenter_transacciones_max6	2444.8798933029175
cliente_antiguedad_min6	2440.013853907585
Master_status	2439.6674938201904
ctarjeta_master_transacciones_ratioavg6	2425.6878650188446
mpasivos_margen_min6	2424.2420892715454
ctransferencias_recibidas_ratiomax6	2422.0342359542847
mtransferencias_emitidas_avg6	2398.3461372852325
Visa_mconsumospesos_ratiomax6	2396.348759293556
mpayroll_lag1	2390.447327852249
Master_fultimo_cierre_ratioavg6	2383.667580604553
Visa_cconsumos_lag2	2381.1603070497513
ctarjeta_visa_transacciones_delta1	2380.7113275527954
ctarjeta_visa_transacciones_avg6	2364.812732219696
ccajas_transacciones_avg6	2358.348941922188
Visa_mconsumospesos_delta1	2357.2421882152557
ccajas_consultas_avg6	2356.717785716057
tcuentas_lag1	2355.103972196579
cplazo_fijo_ratiomax6	2349.4321286678314
ctransferencias_emitidas_avg6	2338.398819208145
Master_fultimo_cierre_lag2	2334.4670758247375
Visa_fultimo_cierre_lag2	2328.079570055008
Visa_mfinanciacion_limite_avg6	2322.304304122925
ctarjeta_visa_transacciones_lag1	2318.043693304062
ccomisiones_mantenimiento_avg6	2313.6398270130157
Visa_mpagospesos_delta1	2307.5316104888916
Visa_cconsumos_min6	2300.450518846512
Visa_mpagado_avg6	2299.696669816971
ctrx_quarter_max6	2297.6161613464355
ctarjeta_master_ratioavg6	2293.931321620941
ctarjeta_visa_debitos_automaticos_avg6	2293.8001005649567
Visa_fechaalta_avg6	2289.8824417591095
Master_mfinanciacion_limite_max6	2285.1191489696503
cpagomiscuentas_tend6	2270.399515390396
Visa_mconsumospesos_lag2	2265.064413547516
cpagomiscuentas_ratioavg6	2263.252323269844
Visa_fechaalta_min6	2254.9093927145004
mcomisiones_otras_lag1	2249.4216450452805
mcomisiones_delta1	2246.7318274974823
Visa_cconsumos_delta2	2245.1569530963898
mprestamos_prendarios_min6	2244.027289867401
Visa_msaldopesos_delta1	2243.5571476221085
cmobile_app_trx_lag1	2243.3460676670074
ctarjeta_visa_transacciones_max6	2241.9769401550293
cmobile_app_trx_delta1	2226.1862149238586
mpayroll_tend6	2223.1914600133896
mtarjeta_visa_consumo_max6	2221.161705136299
Visa_msaldototal_delta2	2213.5052077770233
ctrx_quarter_avg6	2207.8980004787445
mcuenta_debitos_automaticos_min6	2206.202927470207
mcomisiones_mantenimiento_delta1	2202.4813227653503
mpagomiscuentas_ratioavg6	2202.157084465027
ccajas_transacciones_ratioavg6	2190.1791701316833
internet_lag2	2187.360164642334
Master_mfinanciacion_limite_lag1	2186.8770051002502
ctarjeta_visa_transacciones_lag2	2186.596023082733
mcomisiones_otras_avg6	2167.6242998838425
kmes_avg6	2163.178257703781
Visa_mlimitecompra_lag2	2161.984422683716
ccaja_ahorro_avg6	2157.153525829315
Visa_Finiciomora_tend6	2156.541743993759
rf_008_013	2152.5282204151154
ctarjeta_debito_transacciones_max6	2149.5377407073975
tmobile_app_avg6	2143.4619557857513
Visa_mconsumosdolares	2140.6785974502563
Master_fultimo_cierre_min6	2132.1568145751953
cproductos_max6	2129.4871978759766
mpayroll_sobre_edad_ratiomax6	2113.6329135894775
Visa_status_ratiomax6	2102.6455862522125
mpayroll_sobre_edad_tend6	2097.6069366931915
ccallcenter_transacciones_delta2	2095.768132686615
mautoservicio_ratioavg6	2073.391922235489
Master_fultimo_cierre_lag1	2066.4055310487747
cextraccion_autoservicio_tend6	2066.127498626709
Visa_mconsumospesos_lag1	2063.428697824478
Visa_mpagado_ratioavg6	2062.5087403059006
Visa_msaldopesos_lag1	2057.190475344658
internet_max6	2056.4039742946625
ccomisiones_mantenimiento_delta2	2053.1839718818665
mplazo_fijo_dolares_ratiomax6	2052.5696831941605
ctransferencias_emitidas_ratiomax6	2049.633023262024
Visa_msaldodolares_avg6	2049.4114603996277
mttarjeta_visa_debitos_automaticos_delta1	2047.2640824317932
Master_msaldopesos_ratioavg6	2043.5502109527588
Visa_mconsumosdolares_tend6	2038.949234008789
cpayroll_trx_avg6	2036.0894342660904
mtransferencias_recibidas_delta2	2029.0391211509705
Visa_msaldopesos_max6	2023.1338622570038
Visa_msaldototal_lag1	2011.1833164691925
Master_mfinanciacion_limite_avg6	2002.3603996038437
mtransferencias_recibidas_lag2	1998.9800872802734
cextraccion_autoservicio_ratioavg6	1998.8018901348114
mcomisiones_mantenimiento_lag1	1997.2382216453552
tcallcenter_avg6	1990.5924359560013
Visa_msaldototal_delta1	1985.279530286789
ctrx_quarter_normalizado_avg6	1976.7498574256897
cprestamos_personales_delta1	1975.7892854213715
Visa_msaldopesos_delta2	1974.1322697401047
kmes_max6	1971.9398484230042
Visa_mconsumosdolares_ratiomax6	1969.940356016159
Visa_mpagado_max6	1962.5746454000473
Visa_msaldototal_lag2	1961.9750683307648
Visa_mfinanciacion_limite_max6	1946.6443543434143
cextraccion_autoservicio_ratiomax6	1943.9552723169327
Master_msaldototal_tend6	1942.7208174467087
mpagomiscuentas_max6	1935.3100879192352
mpayroll_max6	1933.9632383584976
Visa_cconsumos_delta1	1933.7420854568481
mautoservicio_ratiomax6	1928.5159533023834
ctransferencias_emitidas_tend6	1918.8158886432648
Master_fultimo_cierre_delta1	1909.2786931991577
mpagomiscuentas_ratiomax6	1900.6371822357178
ccajas_consultas	1894.1839706897736
mtransferencias_recibidas_lag1	1892.338642835617
ctarjeta_debito_transacciones_avg6	1889.4911484718323
mplazo_fijo_dolares	1889.3731830120087
Visa_msaldototal_min6	1885.9983940124512
Master_msaldopesos_tend6	1884.006773352623
Master_mpagospesos_min6	1881.826723575592
ccomisiones_otras	1880.4254791736603
cprestamos_personales_lag2	1877.6569945812225
Visa_mconsumosdolares_avg6	1867.7133212089539
Visa_msaldopesos_lag2	1860.993524312973
ctransferencias_recibidas_delta2	1857.9474478960037
Visa_fultimo_cierre_ratiomax6	1852.7646887302399
tcallcenter_ratioavg6	1850.7327733039856
ccallcenter_transacciones_tend6	1846.3579695224762
cproductos_lag2	1837.2606327533722
mtarjeta_visa_consumo_delta2	1832.1635451316833
ccaja_seguridad_avg6	1822.7360787391663
ctarjeta_visa_debitos_automaticos_max6	1819.7827689647675
matm_max6	1814.0513243675232
mautoservicio_max6	1808.8146572113037
Master_msaldototal_ratioavg6	1808.1424516439438
ccomisiones_otras_lag2	1798.2487709522247
cliente_antiguedad_max6	1794.6251430511475
mttarjeta_visa_debitos_automaticos	1793.8283112049103
Master_msaldopesos_ratiomax6	1785.3622994422913
mextraccion_autoservicio_ratioavg6	1770.0243678092957
ctarjeta_debito_transacciones_delta2	1763.8725427389145
Master_fultimo_cierre_ratiomax6	1758.3694286346436
ccomisiones_mantenimiento	1758.2995536327362
Visa_fechaalta_delta1	1757.6975536346436
ctrx_quarter_lag1	1752.091991186142
mextraccion_autoservicio_ratiomax6	1750.0539255142212
mcomisiones_otras_ratioavg6	1749.819509267807
mtarjeta_visa_consumo_delta1	1749.4019765853882
Master_mlimitecompra_lag2	1746.887087225914
mtarjeta_visa_consumo_lag1	1731.9030694961548
mpagomiscuentas_tend6	1717.4009424448013
ccomisiones_mantenimiento_delta1	1717.1097532510757
ccallcenter_transacciones_ratioavg6	1716.7468992471695
Master_cconsumos_tend6	1698.6163747310638
catm_trx_ratioavg6	1698.195681810379
ccomisiones_otras_lag1	1693.4172401428223
ctarjeta_debito_transacciones_lag2	1692.9838291406631
Visa_msaldototal_avg6	1682.907399892807
cextraccion_autoservicio	1682.8555665016174
mtransferencias_recibidas_delta1	1681.7153861522675
mpayroll_sobre_edad_delta1	1674.3959331512451
mcomisiones_min6	1670.79034781456
ctrx_quarter_normalizado_max6	1668.8961126804352
ccallcenter_transacciones_delta1	1655.9480736255646
mcuenta_debitos_automaticos_delta2	1645.994160413742
ccaja_seguridad_ratioavg6	1645.7554066181183
mautoservicio_delta2	1638.9224336147308
Visa_mconsumototal	1629.1057693958282
mpayroll_sobre_edad_max6	1626.4731283187866
tcuentas_avg6	1623.2868123054504
cplazo_fijo_ratioavg6	1621.6948664188385
Master_delinquency_ratiomax6	1618.1850335597992
mttarjeta_visa_debitos_automaticos_lag1	1612.1987977027893
rf_018_006	1609.607126235962
Visa_mpagado_tend6	1606.8024604320526
cextraccion_autoservicio_avg6	1600.1268093585968
Visa_mconsumototal_tend6	1599.312778353691
Master_mpagospesos_tend6	1597.9907612800598
mtransferencias_emitidas_delta2	1597.0181159973145
ccajas_otras_ratiomax6	1594.6982111930847
mtransferencias_emitidas_lag1	1588.6832243204117
Master_msaldototal_max6	1586.5311884880066
internet_ratiomax6	1564.3925865888596
Visa_msaldopesos_avg6	1564.1175608634949
mextraccion_autoservicio_max6	1556.8359789848328
mpagomiscuentas_avg6	1555.3855216503143
mcomisiones_otras_tend6	1553.9947944879532
mautoservicio_avg6	1544.2691818475723
mautoservicio_tend6	1540.7178529500961
mtransferencias_recibidas_min6	1539.7487218379974
ccajas_consultas_ratiomax6	1537.5506834983826
ccomisiones_otras_delta2	1534.9918041229248
